Unique.Squirrel.ID,Hectare,Shift,Date,Hectare.Squirrel.Number,Age,Weight,Primary.Fur.Color,Highlight.Fur.Color,Combination.of.Primary.and.Highlight.Color,Color.notes,Location,Above.Ground.Sighter.Measurement,Specific.Location,Running,Chasing,Climbing,Eating,Foraging,Other.Activities,Kuks,Quaas,Moans,Tail.flags,Tail.twitches,Approaches,Indifferent,Runs.from,Other.Interactions
37E-PM-1006-03,37E,PM,10062018,3,Adult,629.105352,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,me
24B-AM-1013-01,24B,AM,10132018,1,,460.5537763,Gray,,Gray+,,Above Ground,50,,TRUE,FALSE,FALSE,TRUE,FALSE,took nut to bury,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,
7G-AM-1010-02,07G,AM,10102018,2,Adult,597.3650683,Gray,,Gray+,,Above Ground,3,,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,
5C-PM-1010-13,05C,PM,10102018,13,Adult,473.647729,Gray,White,Gray+White,,Above Ground,20,way up a tree!,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
15I-AM-1008-01,15I,AM,10082018,1,Adult,465.6872431,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,7,tree,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
19B-PM-1018-01,19B,PM,10182018,1,Adult,241.0047227,Gray,"Black, Cinnamon, White","Gray+Black, Cinnamon, White",,Above Ground,20,,TRUE,FALSE,FALSE,FALSE,FALSE,flying,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
13D-PM-1018-10,13D,PM,10182018,10,Adult,838.2230643,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,
36I-PM-1007-10,36I,PM,10072018,10,Juvenile,574.7825675,Gray,White,Gray+White,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,stole (found?) an entire sandwich,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
41B-AM-1010-06,41B,AM,10102018,6,Adult,440.7945303,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Above Ground,6,,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
35B-AM-1010-01,35B,AM,10102018,1,Adult,572.4523745,Gray,,Gray+,,Ground Plane,FALSE,lawn,FALSE,FALSE,FALSE,FALSE,FALSE,walking w/ something in mouth,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
40D-PM-1013-01,40D,PM,10132018,1,Adult,666.1659469,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
38B-PM-1018-02,38B,PM,10182018,2,Adult,462.1406457,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,burying nut,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
40I-AM-1018-01,40I,AM,10182018,1,Adult,446.4060909,Cinnamon,,Cinnamon+,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,TRUE,begging,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
7B-AM-1008-10,07B,AM,10082018,10,Adult,403.100278,Gray,,Gray+,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
13D-AM-1014-08,13D,AM,10142018,8,Adult,676.6110654,Gray,Cinnamon,Gray+Cinnamon,Gray & Cinnamon selected as Primary. Cinnamon selected as Highlights. Made executive adjustments.,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
16G-AM-1010-03,16G,AM,10102018,3,Adult,440.4439133,Gray,White,Gray+White,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,was hanging out w/ #2 until i showed up,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
40A-AM-1010-03,40A,AM,10102018,3,Adult,615.6256302,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,bottom of great hill,FALSE,FALSE,FALSE,TRUE,TRUE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,dog chased
15I-PM-1012-07,15I,PM,10122018,7,Adult,555.3681382,Cinnamon,,Cinnamon+,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
3B-PM-1007-11,03B,PM,10072018,11,Adult,576.062228,Gray,,Gray+,,Above Ground,5,in tree,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
21D-AM-1008-02,21D,AM,10082018,2,Adult,835.2934364,Gray,,Gray+,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,
10B-PM-1014-05,10B,PM,10142018,5,Adult,641.4737466,Gray,White,Gray+White,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,avoided people
13E-PM-1008-07,13E,PM,10082018,7,Adult,338.9447066,Gray,,Gray+,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
41A-PM-1007-06,41A,PM,10072018,6,Adult,483.9147057,Black,,Black+,,Ground Plane,FALSE,,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
2F-AM-1006-05,02F,AM,10062018,5,Adult,542.2719286,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,curious but shy
20B-AM-1007-01,20B,AM,10072018,1,Adult,832.6783237,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,quietly,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
26A-PM-1006-06,26A,PM,10062018,6,Adult,589.783651,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,Tree 90th left 90th & 89,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,studying us looking for food
35E-PM-1006-07,35E,PM,10062018,7,Adult,532.9328107,Gray,,Gray+,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
11G-PM-1013-01,11G,PM,10132018,1,Adult,472.7958656,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,5,In the Woods/Brush,FALSE,FALSE,TRUE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,watching me
36I-PM-1007-13,36I,PM,10072018,13,Adult,654.3095863,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,
7A-AM-1006-01,07A,AM,10062018,1,Adult,413.7061027,Gray,White,Gray+White,,Above Ground,10,in tree,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,looked at us
7G-PM-1018-03,07G,PM,10182018,3,Adult,423.9263677,Gray,,Gray+,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
14E-AM-1008-05,14E,AM,10082018,5,Adult,720.7688775,Gray,,Gray+,,Above Ground,25,,FALSE,FALSE,TRUE,FALSE,FALSE,nest building,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
3D-PM-1010-03,03D,PM,10102018,3,Adult,643.2846708,Cinnamon,White,Cinnamon+White,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
35D-PM-1013-09,35D,PM,10132018,9,Adult,974.8881328,Gray,White,Gray+White,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
7F-PM-1012-01,07F,PM,10122018,1,Adult,614.0442338,Gray,,Gray+,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
18G-PM-1013-01,18G,PM,10132018,1,Adult,385.3665288,Gray,White,Gray+White,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,burying,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
6F-PM-1008-01,06F,PM,10082018,1,Adult,503.797326,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,10,,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
9F-AM-1013-04,09F,AM,10132018,4,Adult,627.1342987,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
38E-AM-1010-09,38E,AM,10102018,9,Adult,513.1128349,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
33G-AM-1013-02,33G,AM,10132018,2,Adult,538.8619493,Gray,,Gray+,,Above Ground,13,shelter in hole in tree,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
39G-AM-1018-01,39G,AM,10182018,1,Adult,760.5044552,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,dead (something ran over it),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
32G-PM-1013-03,32G,PM,10132018,3,Juvenile,615.0405906,Gray,Cinnamon,Gray+Cinnamon,Cinnamon belly,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
4D-PM-1008-11,04D,PM,10082018,11,Adult,460.2975233,Cinnamon,"Gray, White","Cinnamon+Gray, White",,Above Ground,3,on tree facing downward,FALSE,TRUE,FALSE,FALSE,FALSE,chased #12,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,
6H-AM-1008-01,06H,AM,10082018,1,Adult,475.3177027,Cinnamon,"Gray, White","Cinnamon+Gray, White",,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
5E-AM-1008-08,05E,AM,10082018,8,Adult,535.7684694,Gray,,Gray+,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
15D-PM-1017-01,15D,PM,10172018,1,Adult,691.8304231,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
16E-AM-1014-03,16E,AM,10142018,3,Adult,567.423733,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
39H-PM-1013-02,39H,PM,10132018,2,Juvenile,458.3590814,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,
39C-PM-1006-02,39C,PM,10062018,2,Adult,755.6557614,Gray,,Gray+,,Above Ground,50,,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,unaware of
31A-AM-1010-04,31A,AM,10102018,4,Adult,402.8478194,Gray,White,Gray+White,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,
9F-PM-1014-02,09F,PM,10142018,2,Adult,692.695389,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
21G-PM-1007-02,21G,PM,10072018,2,Adult,438.9795971,Gray,,Gray+,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,
2F-AM-1006-01,02F,AM,10062018,1,Adult,314.3458936,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,walking along path,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,
20F-PM-1007-01,20F,PM,10072018,1,Adult,387.5195417,Gray,Cinnamon,Gray+Cinnamon,cinnamon tail,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,
35E-PM-1006-01,35E,PM,10062018,1,Adult,598.8568999,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,looking/begging for food
9G-AM-1007-04,09G,AM,10072018,4,Adult,582.1545966,Gray,White,Gray+White,,Above Ground,15,,FALSE,FALSE,FALSE,FALSE,FALSE,grooming,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
5D-PM-1018-03,05D,PM,10182018,3,Adult,504.8294813,Gray,White,Gray+White,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
14F-PM-1012-06,14F,PM,10122018,6,Adult,648.3353737,Cinnamon,"Gray, White","Cinnamon+Gray, White",,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,
23F-AM-1018-01,23F,AM,10182018,1,Adult,404.9782317,Cinnamon,Gray,Cinnamon+Gray,,Above Ground,30,,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
39A-PM-1014-02,39A,PM,10142018,2,Adult,496.5437064,Gray,White,Gray+White,,Ground Plane,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
13A-PM-1014-03,13A,PM,10142018,3,Adult,654.2285476,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,6,,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,child chasing
10B-AM-1006-02,10B,AM,10062018,2,Juvenile,523.3524506,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,,High in a tree,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
38B-AM-1019-01,38B,AM,10192018,1,Adult,573.3724134,Gray,White,Gray+White,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
9G-PM-1007-06,09G,PM,10072018,6,Adult,697.1563167,Gray,,Gray+,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
40B-AM-1019-02,40B,AM,10192018,2,Juvenile,697.0515606,Gray,White,Gray+White,,Ground Plane,FALSE,,TRUE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,
35D-PM-1013-04,35D,PM,10132018,4,Juvenile,477.5622401,Gray,White,Gray+White,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
10G-PM-1017-10,10G,PM,10172018,10,Adult,662.7064421,Gray,,Gray+,,Ground Plane,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,playing (with #9),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
13C-AM-1010-04,13C,AM,10102018,4,Adult,570.5973583,Gray,,Gray+,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,
32C-PM-1013-12,32C,PM,10132018,12,Adult,706.7356673,Gray,,Gray+,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,
37F-PM-1014-01,37F,PM,10142018,1,,396.5278858,Gray,,Gray+,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
31D-PM-1006-04,31D,PM,10062018,4,Adult,811.1284924,Gray,,Gray+,,Above Ground,30,,FALSE,FALSE,FALSE,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
15I-PM-1012-03,15I,PM,10122018,3,Adult,408.0586482,Gray,,Gray+,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
19C-PM-1018-04,19C,PM,10182018,4,Adult,886.2270568,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
10F-PM-1019-12,10F,PM,10192018,12,Adult,472.8577685,Black,White,Black+White,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
18C-PM-1018-01,18C,PM,10182018,1,,470.9654879,Black,,Black+,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
7B-AM-1008-11,07B,AM,10082018,11,Adult,646.5528166,Gray,,Gray+,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
40E-AM-1014-02,40E,AM,10142018,2,Adult,620.0352339,Gray,White,Gray+White,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,
38B-AM-1019-05,38B,AM,10192018,5,Adult,599.5704794,Gray,,Gray+,,Above Ground,28,,FALSE,FALSE,TRUE,FALSE,FALSE,sitting still,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
3B-AM-1010-09,03B,AM,10102018,9,Juvenile,452.9702484,Gray,,Gray+,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
19B-AM-1019-02,19B,AM,10192018,2,Juvenile,688.440435,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Ground Plane,FALSE,,TRUE,FALSE,FALSE,TRUE,FALSE,posing,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,indifferent then runs from
41B-AM-1010-07,41B,AM,10102018,7,Adult,727.5927183,Cinnamon,"Gray, White","Cinnamon+Gray, White",,Above Ground,10,,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,mad!
4G-AM-1006-02,04G,AM,10062018,2,,704.8321147,Gray,White,Gray+White,,Above Ground,12,tree,FALSE,FALSE,FALSE,FALSE,FALSE,sitting in tree,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
12F-PM-1007-04,12F,PM,10072018,4,Adult,342.2113987,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,stared
3B-AM-1010-08,03B,AM,10102018,8,Juvenile,496.0819321,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,10,,FALSE,FALSE,TRUE,FALSE,FALSE,together w/ #7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
17H-PM-1007-02,17H,PM,10072018,2,Adult,473.9865328,Gray,,Gray+,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,
38G-PM-1020-01,38G,PM,10202018,1,Adult,596.9771481,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,
4D-PM-1008-06,04D,PM,10082018,6,Adult,585.5466484,Cinnamon,"Gray, White","Cinnamon+Gray, White",,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,
3G-PM-1013-01,03G,PM,10132018,1,Adult,621.8262182,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
15H-PM-1008-03,15H,PM,10082018,3,Adult,203.0341519,Gray,,Gray+,,Ground Plane,FALSE,lawn moving east over Park path,FALSE,FALSE,FALSE,FALSE,FALSE,not sure walk-pause-walk,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
14G-PM-1013-01,14G,PM,10132018,1,Adult,633.8919353,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,watching
5D-AM-1020-01,05D,AM,10202018,1,Adult,508.9978702,,,+,Too far & cloudy to tell,Above Ground,30,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
5C-AM-1006-02,05C,AM,10062018,2,Adult,677.2309211,Cinnamon,White,Cinnamon+White,,Above Ground,10,,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
42H-AM-1019-02,42H,AM,10192018,2,Adult,845.3492055,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
38A-PM-1013-03,38A,PM,10132018,3,Adult,294.755699,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,5,,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
7G-PM-1018-05,07G,PM,10182018,5,Adult,516.9671465,Gray,,Gray+,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
31A-AM-1010-05,31A,AM,10102018,5,Adult,565.8458415,Gray,,Gray+,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,jumping,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,eventually ran from lawnmower (tail flag)
22C-AM-1013-03,22C,AM,10132018,3,Juvenile,485.0564928,Cinnamon,Gray,Cinnamon+Gray,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,eating (mushroom),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
36F-PM-1012-04,36F,PM,10122018,4,Adult,505.1826794,Gray,White,Gray+White,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
5C-AM-1006-03,05C,AM,10062018,3,Adult,402.3590992,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,15,,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
13H-PM-1010-05,13H,PM,10102018,5,Adult,675.4351041,Gray,,Gray+,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
10F-PM-1019-02,10F,PM,10192018,2,Juvenile,721.8218722,Gray,Cinnamon,Gray+Cinnamon,Cinnamon head & stripe,Ground Plane,FALSE,"Behind fence, grass",TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,
5I-PM-1008-01,05I,PM,10082018,1,Adult,727.0196098,Black,Cinnamon,Black+Cinnamon,,Above Ground,15,in tree by arsenal - climbing,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,
16D-PM-1010-13,16D,PM,10102018,13,Adult,653.8888087,Gray,,Gray+,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
